puuid,total_game_duration,avg_time_between_games,win_loss_ratio,unique_champions,kill_death_ratio,avg_champion_level,avg_gold_usage,avg_daily_streak,churn,total_active_days
K_bSnXPFJRAOu6ozp7xzsQ99Fs_jxo-U1KNliIGwhUn5BKS4y5bbg5ztdW2wFkCnkfrqMrQIUrqvXA,2769.0,0,0.0,1,0.14285714285714285,18.0,31066.0,1,0,1
zPvtUNZHps_9rTlHF3--kMeBg-HRgH9dGW8ZLJUxIck1jZDzv6ZCj0TOktlI51B_JwBsqinIGt2cJw,2769.0,0,0.0,1,0.18181818181818182,17.0,23087.0,1,0,1
8J2ihqJ08nqNK1pLVl5oObDwkpPYpVTZT_yU2x8I8AVoK8Rt9RWRZErOioVxmv-OPKS8fYmh2EUtTw,2769.0,0,1.0,1,1.1428571428571428,18.0,34097.0,1,0,1
-RHvS0VlLhtXzLmWuLKd-00jqQq1AxeMkcfxuTER4IPyoIO5SrDqj2WvIo8OJH0FmbxmY8JCMq_0mA,2146.0,444748.5,0.5,3,0.25,14.0,19805.333333333332,3,1,3
LvtU8YRlu-a91LUV90XxsmuxcV8Pj3CsPIfkdT9kfvg9IwTBduBZbqJptKNDx4NYeGFzSN9-2zjcVQ,2430.0,0,1.0,1,0.38461538461538464,18.0,30785.0,1,0,1
lWWz7EYQJKB_l6Iy8zYxV1nc_nYgb6OBTqCBogY6FS38SWmvMDZW4tv2DzQUj_JEemZuNnFnstDVMg,1224.0,0,0.0,1,1.0,10.0,15417.0,1,0,1
NW_MTV31QwKnYzFiPWMt1-isazsglC7pG_61c-cSo9Ta6ZB1peL8TP6qQhyCkmMUmpgXqE8NukJwYQ,1224.0,0,1.0,1,3.5,13.0,19330.0,1,0,1
QUaFBshtZLTgKnXvxqm-i7-FmSjF5V02Ptfnj7Q_aGbJmO_91wFhLgFe7WEJBB-7v7B6Pfox6JEEHA,1733.0,8643.5,2.0,1,3.0,15.0,22986.333333333332,2,0,2
GfmcwiUBfU5tZI0ovg8NOWChlPumyM6OP7eA22SkE4liBiPFcNSYEp0lwSQ9sL5M9WA7t66sADk6Ug,2193.0,0,1.0,1,1.0,16.0,30586.0,1,0,1
hQDXl7U2t4XawFbCE9LPCkWA0XQmMncuqPpq9xj7DKNKzAmBWsZBLVMpHHMp2QKWiHLuZ1rNBLmZ6w,1681.7142857142858,150951.33333333334,1.3333333333333333,5,0.6666666666666666,12.14,17081.714285714286,4,1,4
HXpYk37Tcf-cxHbeq9NtJ14mPRPLHZkeM9YLuw6VPkZGHQIJt4qwchObu0N-j6KTN8xr5yKpctMjqg,2193.0,0,0.0,1,1.8571428571428572,17.0,29847.0,1,0,1
y8vsz-3jjb82It7gYSN-abzPX8vJUHPb59icv5hBPiUbwq5e95VT6RR6Ym1oWa4iQG-S6DuobHOYiw,1189.2,246302.5,0.25,3,0.125,8.8,9564.8,4,1,4
5D8GZyzKfDk93JW3cdH78BS_ugDMo7d2uVLG0Beoh1_ZO1jLjcT3Io2lm0dT29CcS_Yjkqc2sJ3fiQ,1636.0,0,0.0,1,0.5,15.0,22337.0,1,0,1
EX92ZnkAAycdqe5YIam3PT0m6kQLe3Bh9su2sAfDT5I7BlqojJLuJcdHANiMSVj1A8XGjLgBIhg5qQ,1740.0,972511.0,0.0,2,0.8571428571428571,15.0,20671.5,2,1,2
XE_52PnU-FgyJHJQ806wOCPNxlusVtWB-OPZBAIpb7L2l8MMHadCWmkc-9SE0e7e_-YzDsO40Bb7Jw,1922.5,140323.33333333334,1.0,4,0.7619047619047619,15.75,24448.25,4,1,4
Bp8SsQ9KwjXG2YvH0feLIXYFHSZyOfIBDckvu30DuuXxTO5bqcje1TpWbKrHS6DLKJHu0w4p7YGpGg,1428.0,130912.0,0.5,3,0.5263157894736842,11.67,13797.333333333334,3,1,3
LJ2kiRKM8iOjbk385L18HjhXR3PBEgFa_rmrl1yHovMdl0exRahJRHlkIBUWoL3B-f3j-_SGHEl1uQ,1277.0,0,1.0,1,0.0,13.0,17024.0,1,0,1
1jVagqdd3aE65YMd6RsOzUNKccC9ixkBym0vbe0jMm59Km37yw-zvcT_iHuO99ymkIj-rEADlK3z1Q,1311.0,0,0.0,1,0.5,11.0,14728.0,1,0,1
0ioqD1urD-Jy8_EqBp9ga5op1wutbkxZq-P2x8XeK1IEG-54ghVGLEY5L46xlv9lOlogHKFrR7uvcg,1311.0,0,0.0,1,0.8333333333333334,12.0,14817.0,1,0,1
o3av23LOTkAIfAY2MfaeLHiY6zDwD9SFP32LKsay4GzyKHEA7q5XbGoTsnZ7phOkm7sm8Hxyb0DGFw,1311.0,0,0.0,1,0.1111111111111111,10.0,9704.0,1,0,1
vqDoxum8gkuchQtS2kpW3QqSdcFXY-y32FKxph72HqPNkr4ERU9HksfQ8BUAFf6irFcfexwwoIJusQ,1311.0,0,1.0,1,3.0,15.0,23575.0,1,0,1
Rguu9XQyN5Rk7ucTi_gGiND_ugWylFEGqVoPWzFX-qZfLEv_6iLqRE0nNtyoepRHIMSXEQRCkCzl2A,1311.0,0,1.0,1,5.0,14.0,22290.0,1,0,1
wSJjVha4pQ1aI1BFPSb8Q3cuVRBPLsy4XL-yO9EbCPl_0lams5HR01NnJJ7vHf52mVdVBOgnT31U0g,1311.0,0,1.0,1,1.3333333333333333,12.0,14247.0,1,0,1
jKOOT92oC_7Edorl2T4HSQ22hFD8XvZ5KmckhAm2slAC4tUegurj-gkmag5SXQB_HrGZtXK4xs9NWQ,1384.0,0,0.0,1,0.5,15.0,19000.0,1,0,1
2ptEK_gd91U146l2oZfVke5lV5QenyisStIX_pfzZWx8PIk2fM-ihhkPtg4s_CNyDajYEni2yf-Z_A,1384.0,0,1.0,1,6.5,18.0,28270.0,1,0,1
lRn7lYfcSDL6xYfibDdMh5BaOf1HWzlYdD9FMMm7vuTdQvQQJD8iuP-gIZxLu8RhoZgksn0urcbuBA,1384.0,0,1.0,1,0.4,17.0,25250.0,1,0,1
B3XgQrthDEMUkg4aht5tGfKdhgMGyD8H-UxJBo7c_GrRFwObW7OF89xfe9extVzl9MFseGFXmI1iKQ,1384.0,0,1.0,1,1.1666666666666667,17.0,25250.0,1,0,1
NebBab6V3opFR3WKnaLqHeqcGHeVP8ZXzYRrJaV5xFbssAcpuGQbWkWSmjBX-WOQ9M4fY-Pxbp5x5A,1384.0,0,0.0,1,1.0,15.0,18000.0,1,0,1
7cpzkoG438_IIlZaikbn18OozM4xPjCHj6fVlZzjJ6-KhkXHblURIMj_hE9XkB1_9SSzRxm2ZJfRNw,1384.0,0,1.0,1,2.5,18.0,45937.0,1,0,1
S-SVt-CUWzMFtcNKYAReQtO-GSZ7_te8xzuy9gNbPC6svLUhTTKMZZX301kobGQyjnTxZoO60H3TUA,1384.0,0,1.0,1,2.6,18.0,27250.0,1,0,1
J_Sq5EMUoNTrC0pkSj854JkfkiWrps2MCirko_XaQvVCBtnxhrC05aEYSAh9Y4f3k8bDEJ0PGpJ2Iw,1384.0,0,1.0,1,1.7142857142857142,17.0,26250.0,1,0,1
EPw-A_qdfT4CoXXbZ4KM2WWussiu5Y2hNMgBlW6yHAmZ7VNK_WngRlA8xIp1SqxPjlU-DZFiEur7Sg,1384.0,0,1.0,1,0.3333333333333333,17.0,27260.0,1,0,1
QFg6eNuKcsP6wAvbTEXcqCnj1Kj_tAYspVKvjHRrTee5ZxrqrVQyxBsHy30uDrx7DGCCUz47ll1mGA,1384.0,0,0.0,1,0.0,13.0,7000.0,1,0,1
5nyr2Br3njlU9__OLi6wLlLk2J0uUmsb_MPdBUGSJ1HsSyRNjj0xU0h4g1oY7qIYAkOC8Xa-qGMsKw,1384.0,0,0.0,1,0.5,14.0,13250.0,1,0,1
s9t9ABW-Msixc2D_luz_M6wvMcTL22nTv4Q4s9k1csscgHcgs6i25g5EhExtJ7AINEMvsE7EAIKttQ,1384.0,0,0.0,1,0.5,14.0,14500.0,1,0,1
sqKQk4tei7yJPYGfj4foGbgu9Lu_DymcNZ5VJJTRy9lAY4Aw4EeB0SKjalTsWkjn93dAxswi4H90Zg,1384.0,0,0.0,1,0.8333333333333334,13.0,13500.0,1,0,1
-FMSdMKWHIqESw6g4yUgTKHmF6FO49XU7iElYumZAAaTUJgu64qWd3heyDRxOa7ggTzZaBiBUR6mMA,1384.0,0,0.0,1,0.8333333333333334,15.0,19250.0,1,0,1
MXXtgzWlBbKQV9dwUBFLgkhqP0p6u8p0xmA3pSutUc_DUNRLilYMzAHBe6PcMjoUrXPTwqZwD1w-nQ,1444.0,0,0.0,1,0.2857142857142857,13.0,14861.0,1,0,1
QQGDZTebwFwIcBxiAL6JXAEgKF7OzQ4aIhrwBsYSqpmfziEFZM_cQ21QTCuIcCdtI1BC3d6TpX8UOw,925.0,0,1.0,1,4.0,9.0,13757.0,1,0,1
VTVLJzJhxOF_-vh2UREEz1gkLSU_CJXKyJknje5SXZMUE-8uONw4tqQ3rHwLC2rojhMsdMwmvN1GKw,925.0,0,0.0,1,0.3333333333333333,8.0,9000.0,1,0,1
D19dl5h8qT8YRUksqOKocZaD2wNDG_KTO7uce0_1iNUo3kKSPm0UTpn7tEGYldgnKBUzuAD-EVFdGg,1596.3333333333333,169498.4,0.5,2,0.8387096774193549,13.0,20340.5,4,1,4
cLo-ATAoqJkR_nJLGe4z3Nvj88C7Z5C2Hkz6L2sbCCXsWrTPw8Sq9-9YrbBh1_A3fIYbWXcS36r1Mg,1455.0,43933.0,2.0,1,1.0833333333333333,15.0,21163.5,1,0,1
4xHldMMLRCnovlYSk8rHsHwy1RRRXkfxQDuPhGoz1eLO3zNbNAJ87piNnL40DGbvH07TggDpL459aw,1314.0,1448373.0,1.0,2,1.5555555555555556,12.5,18200.5,2,1,2
pX4UZmPNLiRfavN5XUk3LTDTpzmfsN9Ypc2Iwh_awOjAlFQL5eIWd08Xc5rO6m_R2PHPl7zCZAQEZA,1512.0,0,1.0,1,1.25,12.0,16184.0,1,0,1
H_qFS_USrGM0b7ifrmnfZ4OefEYuisgVZoFgkymiDbqUs2gxOXG8jvBGbN0zsbcwJEMfzb_ALewNUg,1394.25,69118.0,0.3333333333333333,4,1.0,12.75,19003.75,2,1,2
tW3OnLXmaYo5LZbKqYr7QK8JmIky93K6rMqNo4_wpLwqBGx5QYgh4iLiO_DhMTy6lBG0bJ4ooKAmAA,1557.0,43463.0,0.0,1,0.5,14.0,16691.0,2,0,2
fOn5D-rb0GZFD3kX4o19Umv_6FyeQalw6vqyuWdaxMGM7egY2bhso7MN5kY861Bq_29THlW9cOVC9Q,1712.0,0,1.0,1,1.4,16.0,23584.0,1,0,1
_QR3zlZoFJiLysWicdBcg6J566g1KMnibQSrnkREWZkiuzxbbqWTkmxpwcOJ6Qn08DwUCT4VYpMG0g,1712.0,0,1.0,1,1.5,15.0,27196.0,1,0,1
-pfMr3UATDn5wvJ8ITnuFSK42A8kmkgLRbNk06p2yZ4qVSsSmo524VXQ2-QN62Yt2qsPZT1X04b6VQ,1712.0,0,0.0,1,0.14285714285714285,15.0,18745.0,1,0,1
SAIAmgSV_k3rkzQsymnd2Lrpowm-EhqyuJcb2_x-mRv-lGYke9l212ak2Q188TDf_b_Y9fvuRdcHKA,1254.0,241.5,3.0,3,0.6842105263157895,17.33,27588.333333333332,1,0,1
QnnV3jYvLm7NZVDOZaKX436jVrOS-srXIeegpj1SZBtIh44CYQOR7P2Piq7CqDnafgEv-SY4Sxx7Cw,1282.0,0,0.0,1,0.8333333333333334,14.0,13250.0,1,0,1
_zdqNvfOpJSy_N_2ij4X79-EMtpYPFVNQQC4E7jd8LoNp2cc-ebbjO3RfKXOim5-PYUOCAQ-r7slKA,1282.0,0,1.0,1,1.4,18.0,39000.0,1,0,1
A8ovXXJCrpoqe1oYbzRYTJ6I8uFupf3s18niV2e9uG7Dh23yi7SLehi1jWw--2THsNPgDfyFOks0yw,1282.0,0,0.0,1,0.16666666666666666,12.0,12250.0,1,0,1
vqvRjH60qI9rScYcOZ4POItM9IP2UX9oy6skedYgK7l70flxLCI435hpO2cNEOPfANm6WPw3KILo8A,1282.0,0,1.0,1,1.4,18.0,23500.0,1,0,1
hTnI5yZFQiqluYR2A4P7vmm1F9XXdkzUrVFZm2F1oSWh-twS4bq1hA5EvY83cJCtYrOQJZSKq2X0bg,1282.0,0,1.0,1,1.6666666666666667,18.0,26500.0,1,0,1
gv-FtHuNMy0JFlnhbKkVOSNQK9aSMmFDkKQFawaXTAjO1ABzHCvZP36ldxYeCJsew7Lt8-D-3_K_xQ,1282.0,0,0.0,1,1.1666666666666667,16.0,21000.0,1,0,1
UxNq5ulZa89dZEemr-MKQjOC5genKB06o3iwwbHcsswDnHe2uurqePsIo_D4w8JH-SNB8Jh4vXHiRg,1282.0,0,0.0,1,0.2857142857142857,14.0,13250.0,1,0,1
dF2EHnX0JspCD2PEkIT80DL2Py_XdJWH6DIketB257SRhsU2Ik7T5hGjO2FRhxSfkIVqOeS66o7ICA,1282.0,0,1.0,1,3.75,18.0,41750.0,1,0,1
vtfNpjPSFlrHxs_92Fyn7GKPcrmyM_Sa4M6TY3jFzfB1qgBCqsh1ItKE4EZOfl-OAYJslIGsUiDBRQ,1282.0,0,0.0,1,0.8,16.0,20500.0,1,0,1
Fjgiz2yfCUdkSiUx3Du4FBqFD2QciV9ePCni7_xGpML120-ep6bTNeNj27CMsJCVp3FpykUT9wqzbg,1235.0,153.0,1.0,2,0.8571428571428571,16.5,22263.0,1,0,1
Et8kz6RUEZK3zWSPnTuwRKj78L1GxyMN0SVPfvJfH98QP7opwM2WLhJhZZ_6dLspHTJUHBF1dxl7Ig,1235.0,153.0,1.0,2,0.625,16.5,22254.0,1,0,1
g1CymGFiO2J4vY_r2p69i0-vm0ceDIFGKUiyi6e0vy5RuxxdvqRd3G5w-TIR6MUCG9XF1WBaax0J3g,1282.0,0,0.0,1,0.0,15.0,18750.0,1,0,1
RgYV0_0Lktxe5Aup-oLS80SZypClrUnNNgOwnzbK3b2xOGx6Tg9-FCleaFDfB8vocmaB9NJQ5Z0p-g,1282.0,0,0.0,1,1.2,15.0,18000.0,1,0,1
VRESqmmRRwNXG9ZG3iZUy0YChS3h2-5NTrqLMtNbPPDZpRnW99ajkCmwXd7Cp7N9NszWRd0w1g_-Aw,1188.0,0,1.0,1,1.0,17.0,27774.0,1,0,1
Z_6sRzVr-FSk6cXU9YNP2hX7VPbb20YcDnM0Gy7hHJzhSrtWkxioqh01i2neRNBMQQHOR-8FJPhZuQ,1188.0,0,0.0,1,0.2857142857142857,14.0,13502.0,1,0,1
HL3wlZd9x5Et7hnxhWhdyWOftRQrv1eJHqRyJTMrJeQ5PQ17ZuTTEaavZnTNvcbD0n4iF54r9c-6PQ,1188.0,0,1.0,1,2.0,18.0,26500.0,1,0,1
n6xopHcUiJRFqw_qVTXqOwGf-QN6DiMVPXIFDlg2-qyht_wxjnRMRQAmrKqSs8RV5z6rVUx8RcH08A,1188.0,0,1.0,1,3.5,17.0,27284.0,1,0,1
towqmbhyGhwfAcFRgiggxLcZbRR7Kq57yKCcLBWNUQU2Q3m5HFy9kNw7Uy3-nLQDI0yjCFIbYA87Yw,1188.0,0,0.0,1,0.42857142857142855,15.0,19762.0,1,0,1
o7QNtyG7VgCEgXHBb9fBp0K-E47yC_dVimjJ8qKQ5KJ_iJ0Qme73f4brm_UhK6YBRzsmN8Mcsp9UcQ,1188.0,0,1.0,1,2.0,18.0,29775.0,1,0,1
D68Bb9uW6lVyl5QMfHJK0hFb8pqHZiUbXivt2gy-6OOIQO4SxY1RPzHtZdA_IYpShVEZs9JFbdGCag,1188.0,0,1.0,1,0.6,18.0,26500.0,1,0,1
GpVwivO0vtZipquVLaJ13OxBfwevMQepwSd_KicxcobQvhdHMaN3VC5bUdWjV02pOfO54U-Gsf_Tvg,1188.0,0,0.0,1,0.4,12.0,11506.0,1,0,1
MRq3Q9p3d0bEeYrpJtYjJj8nJpZcHeuh4ouPmVBu0HTczziOxThHoKSA49RDtnBjZAZ-E0-NIhH20g,1188.0,0,0.0,1,0.0,12.0,11516.0,1,0,1
5Xhd_LyTpoF0LGCwRCEJii7S4ATZ-jcUTORD3b-GYHn4JyxP8i1lOeGoQGhhoRsosz-CA9NxklcSGQ,1188.0,0,1.0,1,2.2,18.0,27064.0,1,0,1
ea1E5jCJdKRdvQ1qHCsfgbX3SX8UGs0rwO7H7RoqmuFJJyJ9-AeVYC0AAk2-lYLUKeYwEZc9ruNRBg,1188.0,0,0.0,1,0.16666666666666666,15.0,14010.0,1,0,1
TG8ynxmKNAN3VSaDDQ8W9DLfp_5MVeqnQjThqI6zppoyZtHt3igoloLv9FfQ52bnTrgrwZGtuyUR9g,1292.0,0,0.0,1,1.1428571428571428,15.0,18253.0,1,0,1
X74MDvjfLoC6S1b-CMLOb6G41gAAc1nNiU70-zLZ8d3q66e8DE4Cy9AV1jticP7FIOtxqSM1X7Hfrg,1292.0,0,0.0,1,0.75,15.0,19500.0,1,0,1
h-uiq2LCMiCuQ_0yMohzmKnBlbj3pESe83Gv5uYj0yhpQp_Mrz5Pc07B3bm2chQcD4pbSgObZfZShg,1292.0,0,1.0,1,6.666666666666667,18.0,28002.0,1,0,1
JzAUkuXCkHJdOH9RunZFVYvLtEsPa8V8kzm8e6HXYao7dsz-tJGRyWcH5nmppsnvqWqEQElgr-JkDw,1292.0,0,1.0,1,0.8333333333333334,16.0,20751.0,1,0,1
qBXRG-s3rUGWGkT_f7hHH4XbQKqDrrIKJmBSXdW8JktZSlCowJG7e6_aWOmEnSVwBfaQD-y1d2Efow,1292.0,0,1.0,1,1.0,18.0,28001.0,1,0,1
tzhoOGQb1fidP06yujBfwpV1wvYoC8x9gD6uV9Uh7mIQ74gNA8Xx3VtGX3Oz4gvdH_J2nkt8hK6XPQ,1292.0,0,0.0,1,0.2222222222222222,15.0,20002.0,1,0,1
Wy0724e3xp4_P-iKZayLtquaeaiYgPgfmNusCjSST-hiMWnrLlkYS-rUJwZ-kkP4dUO1nAIbRPEdAA,1292.0,0,0.0,1,0.125,14.0,13505.0,1,0,1
xegnCP1zXi2Geq8hov6yXqgj5eYGvD3nQ1c3QTrtuOyHz3byXveiJBaaOVTaht8IA4iBOUtueLe3rA,1292.0,0,0.0,1,0.4,13.0,15003.0,1,0,1
AjtmSmm_gzs1qjOAtdc2Om6W0B_9WX0KWhmqI-r2N_-ZhbugODygaKC-Me1QQjEM_0gg2w2s8fUkBQ,1292.0,0,0.0,1,0.8333333333333334,13.0,13504.0,1,0,1
apz81wDGt8ftX2oZW4IsCCMqFf3zMwTtm0s0SktDHWC_kSkNPRXq6F7QInZcn98KQEWA0QnLb-su3g,1292.0,0,0.0,1,1.4285714285714286,16.0,19011.0,1,0,1
-xtoqm35kRH2htq2fA8rq9r1ewerXbFXOT5V4u8Y0DISwzNqAAhUZkSRhUNviSVoSnxzjzK2Dyu9DA,1292.0,0,1.0,1,1.8571428571428572,17.0,27505.0,1,0,1
vH-kMC4pwP7gKJRRp-6EFu7bHBlVmMbDn30ymTVFGtKh2Rum8hVPUDmiBKmPPzbtIrvyzwND3kUGSw,1292.0,0,1.0,1,0.0,17.0,27000.0,1,0,1
PM69eyaMfemSMVSNzyl9vgjQYnb23WJ1BzkCUuJxVg9ddp6pgABIWIlIlM9chwYxgVV8tXKclm5psA,1292.0,0,0.0,1,0.3333333333333333,14.0,12755.0,1,0,1
XCzlxetyiXIEdNEAlVQt1zEjBJ-S25Y5_9BID8mqyZx2YyDm9MDpY-pMi8lwMptSWkg4833IWsAYJw,1462.0,0,0.0,1,0.3,15.0,19006.0,1,0,1
i2g6icBSIa1tcFzTX3j4IQtL_ZYCkdyI-ob_xzdy7eIS8I8l_rhSGIeIk0cRzUXcDnAa4lZubTXeqQ,1462.0,0,0.0,1,0.6666666666666666,15.0,19253.0,1,0,1
97N2iwvWXD8iog1H9eAPRkZ8HxJiym9Mc1pavGmR5QWIFZYrM_AGXgv2w-tWvwGZC7-PBz9DHAPKFA,1462.0,0,0.0,1,1.1666666666666667,13.0,14250.0,1,0,1
uTMRgzIKteAPF-nQNJNCqXunQb6e7-5aCLuTlgD8D13vP-Vl9t4P-pHj2uEVJuEPy8e0HiJwKlpWPw,1462.0,0,0.0,1,0.125,15.0,18015.0,1,0,1
9v3c-yCByH_VxvNVowCBsOkYxBHTOhQDmZSicCKdooiMmoPfD8fxp0bGmGU-FAazXThgPfAVoCvcbA,1462.0,0,0.0,1,0.7272727272727273,15.0,18024.0,1,0,1
CUJim4ItSJmR5A2tZbSQN5bhEG29Azd3xqQAWYvHvtcwZWIhb0qPVQyUnpKDnO0qXy6Ap56vZqSyVw,1462.0,0,1.0,1,1.6,18.0,36753.0,1,0,1
09znO5R44CtoEn17aZue3TC7o6IIvg-igQYHSXzS3yXA4Ekf9PIP16HuAPjqLDmjJoS-SOb8Nrcv9w,1462.0,0,1.0,1,1.8333333333333333,18.0,32500.0,1,0,1
ZauPRnusaupcGf_H2gssiSAOaD2k-ynVzsHXlyNvfk9jLL35Gl71UfeRlSIuRPSO_-8Zo0KxTJg6-g,1462.0,0,1.0,1,4.0,18.0,37015.0,1,0,1
fjYjkGSOoVTqwKx3FWts554rMFfxB_z1m0lu7iQi98cs8UkxjhxaSxSBvZUQ7xg9Hd5nKLbWMueivg,1462.0,0,1.0,1,1.4,16.0,20253.0,1,0,1
FZ3CEDa0MJqd6o-Cz3xbeLd1Dm3S-VnabkjKMiVCY9j5WritxC-feCATgyn_O5iThgkXRiBTICvizw,1462.0,0,1.0,1,0.42857142857142855,16.0,20503.0,1,0,1
PZ_NCOjANJqyERiyRy-4IAwm_8t6YnL3sg9zgsFxy2vKxPZFP8gB1_tWApN7dBrzTF1oIR7r0dOg1w,1462.0,0,1.0,1,0.8571428571428571,18.0,31500.0,1,0,1
ms6H7mGh6H8C25djDBP3Md8GtaAEIdMB_6FRFCevyfXLjFLVlf1Ryg0a5biOyZDEwHsoJRSu8deSTg,1462.0,0,1.0,1,1.0,18.0,36536.0,1,0,1
u4eubA-atzjxiZS29ZyZAFNI15ef2rqy6qPpDv6isE3mYdkqaI0GooDo8-5EsMRwCUua7xoGIEXY-g,1462.0,0,0.0,1,1.0,14.0,14024.0,1,0,1
z_n8GAia_FVkpR0DfnlChyPY6TQuzsHwcUV08CxvDYcnKyrOy7ZXvG3NHQsMieuHEL6MNcUSoOtBqA,1462.0,0,0.0,1,1.4,14.0,14003.0,1,0,1
CcZDVNjY5LkKnpnoyxS6-Npcov90xnBS3wkVbhyrZ3zqDeFAEdMdlDHZ4Pijsyc3ALBbWSjZd2GVgQ,1462.0,0,0.0,1,0.14285714285714285,13.0,14006.0,1,0,1
f7JDEdqgDL5OuKsUUpQGVGSdoN4ihQIqTcH-28XO1IzwLGje8zD_fIM6vIvDxSFILJG5rrBKnvTbQQ,1583.0,46349.0,0.0,2,0.36363636363636365,12.5,14624.0,1,0,1
uyCMJY4H3m44I7jaI9ZloonoZlq9zEu3cDSkFnezbsya9vphqcJj5Zs1SojJvtkIewqvgNsLRlQNdw,1175.0,0,0.0,1,0.6,11.0,15750.0,1,0,1
gs0bmeeAnftas4OHS5KVXHdUejuUAf1IxfF2eupUX3NoDm-Wm9ladj-lAb_Pb5icEq_ndmAmuZwGBQ,1117.0,0,0.0,1,1.3333333333333333,10.0,13075.0,1,0,1
MGC-UDk8XhPUmdphYohgbTpCzShOPyv7LvitJ0lu4mP8p1pyeH1czgCZPJ3HfW3hHuDV-yFXX0adUg,1117.0,0,1.0,1,0.3333333333333333,11.0,11848.0,1,0,1
7fzqEyjrbClqWQHyCECuCiGz0tqSJCUEKpVblqAxji5z2eiSs7ncE_RWqu7V7sjf9g8G0DrcBSEfpg,1508.1666666666667,26524.2,0.5,4,1.03125,13.0,18890.833333333332,3,0,3
fMZOutm7I9ll_NFuKypBnKDiKx6hW9mTYb0FtP96uRTZStGFknhCYSYcHlWbrQERUK-2wXao2We9JA,1615.0,91430.5,4.0,4,0.85,12.8,17139.4,2,1,2
EBReNXoVHRINocp_WtuXmV4ixwlbsioakJE2YMMyrJ_5ghMEBtUbnFYVFUM8QHmFNrZw_woa3OdOhA,1666.75,65907.14285714286,1.6666666666666667,2,1.2903225806451613,14.75,21070.75,5,1,5
rzX1xDMoDiIuTODm8oQtNPLJh-ISB6pkMFVMZCS8i076wzZd0n-135k_vfeGUO0aLhSBXDl6IUODyg,1632.25,39436.666666666664,0.3333333333333333,3,0.7142857142857143,14.0,18017.0,3,1,3
0hv37NnoiAU1Kky9MTcuu7MSSfXveOZAcXHVQbXm0RKOUsjmJokcVFMzma_XfPKY9aPzPaRAEbqNdQ,1224.5,591730.0,1.0,2,0.5,12.5,12887.5,2,1,2
2cinh-TLjjTab_Xq44yPd6YABILfYhNPLqfZkOAGcwz66a7FaSAxbX9uqukyV8GPVoOK9iSlMOT5Mg,1356.5,272412.0,0.0,1,0.8461538461538461,11.5,16386.0,2,1,2
5TfaHl1FrrQAa9uxY1DJ_38aPWKiL9FDKi7zsBeNSUgl_6An4e0NNxLVZQacp-C4OfauywbkrRxpIQ,1301.0,0,0.0,1,0.2857142857142857,12.0,15696.0,1,0,1
OxeCrBaUY4axsQ9aU5w1GXrt7g78Ko7rClqtVMUCAt9JomF51fFz3DRCvLd7wi3WbAVtkJrcBxIkog,1219.0,0,0.0,1,0.8333333333333334,12.0,13583.0,1,0,1
S0pKRjIhYV4Nuj_mnS1UJBdEBjZC6DWq85Qlf2hVabMBk8m-S1HPP1O7GdaOLDoOvjWBNIk1k29EOA,1219.0,0,0.0,1,1.0,12.0,14026.0,1,0,1
OLZ86Z3nIk7vE-bCGSgZXgz_Nk51eJ1pRUax3zmkbqY_jj5cB_VjXIHJxpmXum5_HETJWCC2XvLuUw,1658.5,285858.0,1.0,1,3.0,15.0,26513.0,2,1,2
uYtPkkXz98vDC9sG-JaKcIMprsN1rgDV9g28qJI3nySRvlhOqBVk-Y39igLtBsqm8uEAT17zbrjOFw,1219.0,0,1.0,1,8.0,13.0,23260.0,1,0,1
0URsZMHu6GV4u2M35AvNMdl62Qt4DAm8JB5Qs_q3B-ry7b-_qi8o9KD6lTeFaGrbgikCnRs0Jgwi6A,1219.0,0,1.0,1,0.5,10.0,12363.0,1,0,1
FUb7lflPw279wbA1j9uxSGD4B8s1UdwPAWC1l1yJy9VhjXscvftCYMkosAH9Szczhp-ZgFj_uq8_bw,1996.0,122997.0,1.0,2,1.25,16.5,26557.5,2,1,2
sEYh6aqWjaR5R7_z-ZtPJzJhWHCDA-Mbdkkz3RdoA6PCQCwMJYRgdYstMBm5PrXZrqZd7hzVsGwdag,1229.0,33063.0,0.0,2,0.8333333333333334,10.5,15509.0,2,0,2
ieiW9ru0a9xNjcMudCVBVaJkeYn0Uz_F5bQHRG1QYKtIaVwKjfAcVlThl8U6wDISh1FcOft9CtSXSQ,1545.0,0,1.0,1,1.0,14.0,17723.0,1,0,1
hiQzJiBT5OUSyLI52T0DYxGYeRhXLof4IA7MBcY2EKxxMGC-fqpBbrbA-CD5geD97h425WQI5xZAwQ,1545.0,0,1.0,1,0.0,12.0,12809.0,1,0,1
NsjGw6DkqB5HnBV5Si1CfbslCmselRCa4NIrrgDSKfCULWizuLplNCb0w_29IA7yGJZKNa6eSnkTuA,1237.5,85339.66666666667,4.0,1,12.0,12.5,15846.25,3,1,3
QhphtuGWD6Ruyhk40BjsDqq6rrrXQkLFvRrfPViz23yRND0-y5qsCh45x3xZoGcF7pgqo1TcZ0M6IQ,1575.5,541140.0,2.0,2,3.111111111111111,15.5,26358.0,2,1,2
TymY3ExwL1kbx3elSKAH3qPRgfshhIBYmqZMRC6aThkWnmMyYcrPR_D2AsseT1i8AFF42XE1yuNZYA,1386.0,0,0.0,1,0.8,13.0,17466.0,1,0,1
